time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3800000000000008,-13.35288312260257,-3.7822784440050374,26.84743838232414,3.4060245441915953,3.092591403948438,0.0,-22.940483634663174,0.18409612680825324,14.611549759087506,-3.625949835148316,3.625949835148316,0.0,850.0,860.0,860.0,850.0
1.4400000000000008,-14.708871805039383,-3.7575565525322134,27.7648147505348,3.1878424972255406,3.3119293668281884,0.0,-22.169874677230684,0.5754969267211459,15.993192703188804,-3.684816412853528,3.684816412853528,0.0,850.0,860.0,860.0,850.0
1.5000000000000009,-16.00033149549962,-3.72263570762472,28.767581860152998,2.9661376928557424,3.5345826903947106,0.0,-20.789338483626107,0.5245107423903331,17.418707915072414,-3.7381406069430656,3.7381406069430656,0.0,850.0,860.0,860.0,850.0
1.560000000000001,-17.191866837883502,-3.7024538704890255,29.850252485169026,2.7412509831237664,3.7602456694487003,0.0,-18.856881413607223,0.10601775838963515,18.618778628856006,-3.7863801709159564,3.7863801709159564,0.0,850.0,860.0,860.0,850.0
1.620000000000001,-18.25516617475195,-3.713481864793959,30.992952797336734,2.51348812994312,3.988629970136529,0.0,-16.547609479778085,-0.48072833340638754,19.403403031199915,-3.829523811620086,3.829523811620086,0.0,850.0,860.0,860.0,850.0
1.680000000000001,-19.174510433931864,-3.758892948113155,32.16950403968074,2.283185262861732,4.2193975209829055,0.0,-14.091121034770755,-1.0111629723251059,19.758632577402913,-3.8668456998739287,3.8668456998739287,0.0,850.0,860.0,860.0,850.0
1.740000000000001,-19.946617328858775,-3.830658928765532,33.357683667127496,2.050675080033759,4.45228431991012,0.0,-11.65477972586873,-1.347197066509477,19.815551288790314,-3.900445053853072,3.900445053853072,0.0,850.0,860.0,860.0,850.0
1.8000000000000012,-20.574123619922766,-3.9153348864568476,34.544344924596096,1.8161820214519828,4.687082038457689,0.0,-9.264659588681383,-1.4349461640257886,19.727525146078783,-3.930664473420494,3.930664473420494,0.0,850.0,860.0,860.0,850.0
1.8600000000000012,-21.057892115588437,-3.9960121380065003,35.72431920481046,1.579909097348895,4.9236009934383596,0.0,-6.85365947622232,-1.196310479915301,19.608631408701815,-3.9578207644958274,3.9578207644958274,0.0,850.0,860.0,860.0,850.0
1.9200000000000013,-21.396106448752555,-4.0491527432873236,36.89960471083467,1.3420396397813894,5.161668830367404,0.0,-4.427482345087665,-0.4995438069180273,19.59748115749734,-3.982205686903385,3.982205686903385,0.0,850.0,860.0,860.0,850.0
1.9800000000000013,-21.593224397447145,-4.045884206286388,38.082427385982555,1.102740309360268,5.401143120390627,0.0,-2.19644367441669,0.664821485462999,19.887009872581192,-4.005114694860819,4.005114694860819,0.0,850.0,860.0,860.0,850.0
2.0400000000000014,-21.670811376330892,-3.9654730851815794,39.294234359369014,0.862068740149482,5.641970181645167,0.0,-0.4878985607978412,2.0093472198179656,20.555082016370985,-4.026702866321727,4.026702866321727,0.0,850.0,860.0,860.0,850.0
2.1000000000000014,-21.666617366844825,-3.8100114933775737,40.55273230168328,0.6201329895689245,5.884030328172702,0.0,0.5268816671808118,3.112978713830115,21.39454369548504,-4.046011999946422,4.046011999946422,0.0,850.0,860.0,860.0,850.0
2.1600000000000015,-21.619729478297657,-3.601201775891804,41.85852618381537,0.3770681027945191,6.127194685675256,0.0,0.9693422662560065,3.785846283306113,22.09821388051942,-4.063278637457915,4.063278637457915,0.0,850.0,860.0,860.0,850.0
2.2200000000000015,-21.557677335230522,-3.3629559132534004,43.20052317719513,0.13299463350201002,0.08816245618171692,0.0,1.056059274298286,4.1138462783427485,22.62100171884907,-4.0787255659746995,4.0787255659746995,0.0,850.0,860.0,860.0,850.0
2.2800000000000016,-21.49963018572079,-3.1134721842167115,44.573602774235624,6.171204935765498,0.3332012862072924,0.0,0.8227901158942674,4.155031002398935,23.165811128318488,-4.092556836190525,4.092556836190525,0.0,850.0,860.0,860.0,850.0
